,Date,User,Tweet,hashtag,text,Segmented#
15,2023-03-20 06:51:58+00:00,ReallySwara,"Big thanks to Ms. Kiran kumari (duty manager)
And Ms. Ritu Rai (CSA) at Alliance Air counter, Delhi Airport for helping my parents board the flight to Bareilly! You made it possible for my parents to be there for my Walima Reception. 🤗🤗💜💜✨✨🙏🏽🙏🏽 @allianceair @theUdayB https://t.co/IFW9xNnJKA",[],"['big', 'thanks', 'kiran', 'kumari', 'duty', 'manager', 'ritu', 'rai', 'csa', 'alliance', 'air', 'counter', 'delhi', 'airport', 'helping', 'parent', 'board', 'flight', 'bareilly', 'made', 'possible', 'parent', 'walima', 'reception']",
16,2023-03-19 22:14:46+00:00,ReallySwara,"Arre Bhakt ji! Im
Sure you will recover speedily 🤓🤗✨ 
#SwaadAnusaar",['SwaadAnusaar'],"['arre', 'bhakt', 'ji', 'imsure', 'recover', 'speedily']",swaad anusaar
17,2023-03-19 19:42:06+00:00,ReallySwara,Thanks for coming all the way Joy! 💙✨,[],"['thanks', 'coming', 'way', 'joy']",
18,2023-03-19 19:41:02+00:00,ReallySwara,Dhanyavaad Raghu ji! Aapki kami Bombay mein milkar poori karenge 🙏🏽🙏🏽🤗🤗✨✨,[],"['dhanyavaad', 'raghu', 'ji', 'aapki', 'kami', 'bombay', 'mein', 'milkar', 'poori', 'karenge']",
19,2023-03-19 14:12:40+00:00,ReallySwara,"Thank you @MamataOfficial ma’am for your kind wishes, and gracious response to our invitation. We missed your presence at our reception but deeply appreciate this gracious gesture. 🙏🏽🙏🏽💚💚 @FahadZirarAhmad @theUdayB @SankarshanT https://t.co/ECxrnkhwce",[],"['thank', 'maam', 'kind', 'wish', 'gracious', 'response', 'invitation', 'missed', 'presence', 'reception', 'deeply', 'appreciate', 'gracious', 'gesture']",
20,2023-03-19 14:08:24+00:00,ReallySwara,Yasmin 💜💜💜,[],['yasmin'],
21,2023-03-19 14:03:23+00:00,ReallySwara,@umashankarsingh @FahadZirarAhmad Thank you Uma sir 🌸🙏🏽,[],"['thank', 'uma', 'sir']",
22,2023-03-18 19:24:22+00:00,ReallySwara,"Thank you Sir 💙
Thank you for always being so warm and kind",[],"['thank', 'sir', 'thank', 'always', 'warm', 'kind']",
23,2023-03-18 18:30:07+00:00,ReallySwara,Thank you Nidhi 💜💜💜 Our catch up is due.. soonly! 🤗🤗🌸🌸💜💜,[],"['thank', 'nidhi', 'catch', 'due', 'soonly']",
24,2023-03-18 18:18:38+00:00,ReallySwara,@ArvindKejriwal 🙏🏽🙏🏽🙏🏽,[],[],
25,2023-03-18 18:18:03+00:00,ReallySwara,@SarveshMishra_ @FahadZirarAhmad @SanjayAzadSln @dilipkpandey Thank you ji :),[],"['thank', 'ji']",
26,2023-03-18 16:43:47+00:00,ReallySwara,"Thank you @RahulGandhi ji for your warm and sporting presence at our wedding reception and for being part of our joy.. Your humility and graciousness shine and everyone who interacted with you is now a fan :) 
🙏🏽🙏🏽✨✨ #SwaadAnusaar @FahadZirarAhmad @theUdayB https://t.co/ONJdbtKQ70",['SwaadAnusaar'],"['thank', 'ji', 'warm', 'sporting', 'presence', 'wedding', 'reception', 'part', 'joy', 'humility', 'graciousness', 'shine', 'everyone', 'interacted', 'fan']",swaad anusaar
27,2023-03-18 16:18:26+00:00,ReallySwara,Thank you @ArvindKejriwal sir for your gracious presence at our reception and for being part of our happiness.. We deeply appreciate your being with us. 🙏🏽🙏🏽✨✨ #SwaadAnusaar @FahadZirarAhmad @theUdayB https://t.co/RTYmakDz5C,['SwaadAnusaar'],"['thank', 'sir', 'gracious', 'presence', 'reception', 'part', 'happiness', 'deeply', 'appreciate', 'u']",swaad anusaar
28,2023-03-18 08:29:56+00:00,ReallySwara,@YasminKidwai @FahadZirarAhmad Thanks for being part of our joy 💜,[],"['thanks', 'part', 'joy']",
29,2023-03-17 15:05:33+00:00,ReallySwara,Thank you sir 🙏🏽🌸✨,[],"['thank', 'sir']",
30,2023-03-17 14:55:05+00:00,ReallySwara,Thank you so much Anita ma’am 🙏🏽💜✨,[],"['thank', 'much', 'anita', 'maam']",
31,2023-03-17 14:36:42+00:00,ReallySwara,Thanks for being there Sakshi ji ♥️✨,[],"['thanks', 'sakshi', 'ji']",
32,2023-03-17 14:35:13+00:00,ReallySwara,Thank you so much Shashi sir! Was our pleasure to have you share in our celebrations.. Thanks for making the time and for the kind wishes.. 🙏🏽🙏🏽✨✨,[],"['thank', 'much', 'shashi', 'sir', 'wa', 'pleasure', 'share', 'celebration', 'thanks', 'making', 'time', 'kind', 'wish']",
33,2023-03-17 14:29:42+00:00,ReallySwara,Thank you so much Supriya ma’am 💜✨ Thank you for your warmth and graciousness.. you are amazing ! 😍🤗,[],"['thank', 'much', 'supriya', 'maam', 'thank', 'warmth', 'graciousness', 'amazing']",
34,2023-03-17 14:16:15+00:00,ReallySwara,@KotwalMeena @FahadZirarAhmad thank you मीना जी 💙✨,[],['thank'],
35,2023-03-17 14:15:14+00:00,ReallySwara,@NehaYadavBHU @FahadZirarAhmad Thank you नेहा जी 🙏🏽🌸✨,[],['thank'],
36,2023-03-17 14:14:15+00:00,ReallySwara,धन्यवाद श्याम जी! 🙏🏽🌸✨,[],[],
37,2023-03-16 12:11:40+00:00,ReallySwara,"Thank you Prakash ji! 🙏🏽✨
Thank you for joining and sharing in our joy! 🌸✨",[],"['thank', 'prakash', 'ji', 'thank', 'joining', 'sharing', 'joy']",
38,2023-03-16 09:37:09+00:00,ReallySwara,@meGauravDwivedi @yadavakhilesh @FahadZirarAhmad Thanks for your help 🙏🏽,[],"['thanks', 'help']",
39,2023-03-16 08:47:09+00:00,ReallySwara,Happy &amp; honoured to welcome Shri @yadavakhilesh ji to #SwaadAnusaar festivities #QawwaliNight .. Used the opportunity to fulfil Pradeep bhaiyya’s dream of a pic with his leader.. i also shared my woes about my party pooper Dad to a gracious &amp; sporting Akhilesh ji 🤭🤓 @theUdayB https://t.co/9kzH6C27CF,"['SwaadAnusaar', 'QawwaliNight']","['happy', 'honoured', 'welcome', 'shri', 'ji', 'festivity', 'used', 'opportunity', 'fulfil', 'pradeep', 'bhaiyyas', 'dream', 'pic', 'leader', 'also', 'shared', 'woe', 'party', 'pooper', 'dad', 'gracious', 'sporting', 'akhilesh', 'ji']",swaad anusaar  qawwali night
40,2023-03-16 08:13:47+00:00,ReallySwara,"बहुत धन्यवाद आपका @yadavakhilesh sir। आप हमारी ख़ुशियों में शरीक़ हुए, हम आपके आभारी हैं। Thank you for making our celebrations even more special. 🙏🏽✨ @FahadZirarAhmad @theUdayB",[],"['sir', 'thank', 'making', 'celebration', 'even', 'special']",
41,2023-03-16 08:08:27+00:00,ReallySwara,"Hello Shauhar! 😍♥️ @FahadZirarAhmad 
#QawwaliNight #BaraatWelcome #SwaadAnusaar 
Pic: Tarun Chawla Photography https://t.co/Ch4FheqXKL","['QawwaliNight', 'BaraatWelcome', 'SwaadAnusaar']","['hello', 'shauhar', 'pic', 'tarun', 'chawla', 'photography']",qawwali night  baraat welcome  swaad anusaar
42,2023-03-15 14:39:34+00:00,ReallySwara,"Dad and my uncles performing at the #SwaadAnusaar Sangeet! 
@theUdayB showing is that sailors can shake a leg too! 😉🤗♥️ @FahadZirarAhmad https://t.co/ODHvVFSk3q",['SwaadAnusaar'],"['dad', 'uncle', 'performing', 'sangeet', 'showing', 'sailor', 'shake', 'leg']",swaad anusaar
43,2023-03-15 12:07:26+00:00,ReallySwara,@Neerajgarg001 @FahadZirarAhmad Thank you 🙏🏽✨,[],['thank'],
44,2023-03-15 12:05:24+00:00,ReallySwara,Amen to that Arfi! Thank you 💜✨,[],"['amen', 'arfi', 'thank']",
45,2023-03-15 12:03:39+00:00,ReallySwara,@nuristan97 @mohd_uved @FahadZirarAhmad Thank you 🙏🏽🙏🏽✨✨,[],['thank'],
46,2023-03-15 12:02:27+00:00,ReallySwara,Miss you SO much behen!!!! 💜💜💜,[],"['miss', 'much', 'behen']",
47,2023-03-15 12:00:37+00:00,ReallySwara,@theRahimKhan @FahadZirarAhmad Thank you 🙏🏽🙏🏽✨✨,[],['thank'],
48,2023-03-15 12:00:09+00:00,ReallySwara,Thank you Onir! Missing you 💜,[],"['thank', 'onir', 'missing']",
49,2023-03-15 09:11:34+00:00,ReallySwara,"Feeling the bling ✨ 
#SwaadAnusaar 
•
Outfit - Heena Kochhar
Juttis - Sana Fazal
Jewellery - Khanna Jewellers https://t.co/oDkrKisWcj",['SwaadAnusaar'],"['feeling', 'bling', 'outfit', 'heena', 'kochharjuttis', 'sana', 'fazaljewellery', 'khanna', 'jeweller']",swaad anusaar
50,2023-03-15 08:24:40+00:00,ReallySwara,"Mehendi Ki Raat, Sangeet Ke Saath!
#SwaadAnusaar 
@FahadZirarAhmad https://t.co/aoGi80EMcZ",['SwaadAnusaar'],"['mehendi', 'ki', 'raat', 'sangeet', 'ke', 'saath']",swaad anusaar
51,2023-03-14 10:01:36+00:00,ReallySwara,"Music is the language of love. 🎶 ♥️ Carnatic vocal recital at the #SwaadAnusaar wedding festivities!
•
Saree by Raw Mango https://t.co/BdT4F54rMT",['SwaadAnusaar'],"['music', 'language', 'love', 'carnatic', 'vocal', 'recital', 'wedding', 'festivity', 'saree', 'raw', 'mango']",swaad anusaar
52,2023-03-13 21:22:30+00:00,ReallySwara,@TedhiLakeer @theUdayB His phone is his primary relationship 😉,[],"['phone', 'primary', 'relationship']",
53,2023-03-12 11:54:10+00:00,ReallySwara,"Here’s to celebrating all the colours of life together. #SwaadAnusaar
@FahadZirarAhmad https://t.co/oCgvTJYfhI",['SwaadAnusaar'],"['celebrating', 'colour', 'life', 'together']",swaad anusaar
54,2023-03-06 18:46:09+00:00,ReallySwara,Thank you Sangeeta ji 🙏🏽✨,[],"['thank', 'sangeeta', 'ji']",
55,2023-03-03 14:38:13+00:00,ReallySwara,@sarayupani 🤣🤣🤣🤗🤗🤗,[],[],
56,2023-03-02 12:06:46+00:00,ReallySwara,"“Let them not just be a Hindu-Muslim couple who got married when Hindu-Muslim unity is no longer in vogue. That is our burden to bear, not theirs to keep.” 🥺🥺💜💜 Thought provoking piece by @ToufiqRashid",[],"['let', 'hindumuslim', 'couple', 'got', 'married', 'hindumuslim', 'unity', 'longer', 'vogue', 'burden', 'bear', 'keep', 'thought', 'provoking', 'piece']",
57,2023-03-02 09:38:10+00:00,ReallySwara,"Happy happy birthday to the coolest cat in the jungle, resident scrabble expert &amp; ozone layer for many an explosive crisis! @theUdayB You make the 70’s look good!! 😎😎🤗🤗♥️♥️
Have a great day &amp; blessed year &amp; May your progeny harass you less, one in particular! :) Love you Dad. https://t.co/JCNtGVBM3x",[],"['happy', 'happy', 'birthday', 'coolest', 'cat', 'jungle', 'resident', 'scrabble', 'expert', 'ozone', 'layer', 'many', 'explosive', 'crisis', 'make', 'look', 'good', 'great', 'day', 'blessed', 'year', 'may', 'progeny', 'harass', 'le', 'one', 'particular', 'love', 'dad']",
58,2023-02-27 18:16:54+00:00,ReallySwara,"🤓🤓🤓🤓 This kid is a rock star 
♥️♥️♥️",[],"['kid', 'rock', 'star']",
59,2023-02-24 13:00:23+00:00,ReallySwara,"Haters: suitcase, fridge, illegitimate, conversion blah..blah.. blah..
Us: 😍😍😍
@FahadZirarAhmad @hargunspeaks @arishqamar @sinjini_m @AamirAzizJmi https://t.co/IeTruOXXdV",[],"['hater', 'suitcase', 'fridge', 'illegitimate', 'conversion', 'blah', 'blah', 'blah', 'u']",
60,2023-02-24 06:53:27+00:00,ReallySwara,Happy happy birthday @rohini_sgh 💜🤗✨ Keep sparkling! ✨✨🥳🥳 https://t.co/yzTRZdMj8H,[],"['happy', 'happy', 'birthday', 'keep', 'sparkling']",
61,2023-02-24 06:48:14+00:00,ReallySwara,"Vivek Agnihotri name-calling, swearing at, accusing Muslim citizens on public platforms simply because they are Muslim is a glaring example of how vile, poisoned, bigoted &amp; majoritarian our public discourse has become in ‘New India’. Sickening. @_sayema @zoo_bear @hussainhaidry",[],"['vivek', 'agnihotri', 'namecalling', 'swearing', 'accusing', 'muslim', 'citizen', 'public', 'platform', 'simply', 'muslim', 'glaring', 'example', 'vile', 'poisoned', 'bigoted', 'majoritarian', 'public', 'discourse', 'ha', 'become', 'new', 'india', 'sickening']",
62,2023-02-23 18:32:52+00:00,ReallySwara,@shammybaweja @TOIPlus 💜🤗,[],[],
63,2023-02-23 16:44:20+00:00,ReallySwara,@Alka_Dhupkar @FahadZirarAhmad Thank you Alka ji 🙏🏽🤗✨,[],"['thank', 'alka', 'ji']",
64,2023-02-22 18:39:59+00:00,ReallySwara,@AmyKazmin @JustNandni @FahadZirarAhmad @theUdayB Thanks Amy 🤗,[],"['thanks', 'amy']",
65,2023-02-22 18:39:12+00:00,ReallySwara,@khaya_hmm @FahadZirarAhmad Thank you 🙏🏽✨,[],['thank'],
66,2023-02-22 18:30:20+00:00,ReallySwara,🤣🤣🤣,[],[],
67,2023-02-22 05:16:56+00:00,ReallySwara,@MasalaBai @theUdayB 😂😂🤪🤪,[],[],
68,2023-02-22 05:12:31+00:00,ReallySwara,💜💜💜,[],[],
69,2023-02-22 05:07:39+00:00,ReallySwara,@theUdayB @JustNandni 🤓🤓🤗🤗,[],[],
70,2023-02-21 14:54:08+00:00,ReallySwara,"Boycott gang, Haggaa, Gems of Bollywood etc. ko Badhaaii 🙏🏽🙏🏽🙏🏽",[],"['boycott', 'gang', 'haggaa', 'gem', 'bollywood', 'etc', 'ko', 'badhaaii']",
71,2023-02-21 14:48:06+00:00,ReallySwara,Happy happy birthday @abufarhanazmi ! Have the best year 🥳🙏🏽✨,[],"['happy', 'happy', 'birthday', 'best', 'year']",
72,2023-02-21 14:46:56+00:00,ReallySwara,"Oh God! Dad your irreplaceable jute bag &amp; your incorrigible habit of taking it EVERYWHERE has made it to the Internet! 🙈🙈🤣🤣🤓🤓 @theUdayB 
Thank you Nandni for the wishes and for the publicity of my Dad’s beloved jute bag! 💜🤗",[],"['oh', 'god', 'dad', 'irreplaceable', 'jute', 'bag', 'incorrigible', 'habit', 'taking', 'everywhere', 'ha', 'made', 'internet', 'thank', 'nandni', 'wish', 'publicity', 'dad', 'beloved', 'jute', 'bag']",
73,2023-02-21 11:06:37+00:00,ReallySwara,Do read!,[],['read'],
74,2023-02-21 10:48:22+00:00,ReallySwara,Thank you sooooooo much Raveena jiiiiiii! Lots of love 🤗🤗🤗💜💜💜🙏🏽🙏🏽🙏🏽,[],"['thank', 'sooooooo', 'much', 'raveena', 'jiiiiiii', 'lot', 'love']",
75,2023-02-20 18:08:04+00:00,ReallySwara,@AdnanAliKhan555 🙏🏽🙏🏽💜💜,[],[],
76,2023-02-20 10:19:54+00:00,ReallySwara,@Nattashasharrma @FahadZirarAhmad 🙏🏽🙏🏽🤗🤗💜💜,[],[],
77,2023-02-20 08:08:10+00:00,ReallySwara,Thank you Dev! 🙏🏽🙏🏽🙏🏽✨✨✨,[],"['thank', 'dev']",
78,2023-02-19 20:50:36+00:00,ReallySwara,🤓🤓🙏🏽🙏🏽✨✨,[],[],
79,2023-02-19 20:27:26+00:00,ReallySwara,Thank you sir 🤗🤗💜💜,[],"['thank', 'sir']",
80,2023-02-19 19:23:33+00:00,ReallySwara,Bahut dhanyavaad sir ☺️☺️🙏🏽🙏🏽✨✨,[],"['bahut', 'dhanyavaad', 'sir']",
81,2023-02-19 15:55:13+00:00,ReallySwara,🤗🤗💜💜 See you at the celebrations!!,[],"['see', 'celebration']",
82,2023-02-19 15:43:38+00:00,ReallySwara,Thank you so much sir 🙏🏽🙏🏽✨✨,[],"['thank', 'much', 'sir']",
83,2023-02-19 14:06:18+00:00,ReallySwara,"Dad I think you mean @DeepikaLeo 
🤗🤗🤗",[],"['dad', 'think', 'mean']",
84,2023-02-18 21:00:52+00:00,ReallySwara,@sakshijoshii @Saurabh_MLAgk @FahadZirarAhmad 💜💜💜,[],[],
85,2023-02-18 21:00:13+00:00,ReallySwara,@sibinmohan 😈😈🤗🤗,[],[],
86,2023-02-18 20:54:54+00:00,ReallySwara,@AneeshaBedi Thank you Aneesha 💜,[],"['thank', 'aneesha']",
87,2023-02-18 19:53:10+00:00,ReallySwara,"@Live_Gyan DJ, dhol
Sab bulavaiye :) 🙏🏽✨",[],"['dj', 'dholsab', 'bulavaiye']",
88,2023-02-18 17:50:54+00:00,ReallySwara,@MitraDebu1 💜💜💜,[],[],
89,2023-02-18 17:47:43+00:00,ReallySwara,Samanvay has read every thought in my head 🤣🤣🤣🤗🤗🤗,[],"['samanvay', 'ha', 'read', 'every', 'thought', 'head']",
90,2023-02-18 14:36:17+00:00,ReallySwara,@rubenmasc @FahadZirarAhmad Thank u 🙏🏽 🤗,[],"['thank', 'u']",
91,2023-02-18 14:35:33+00:00,ReallySwara,@nanditadas @FahadZirarAhmad Thank you Nandita 💜💜🤗💕,[],"['thank', 'nandita']",
92,2023-02-18 14:35:01+00:00,ReallySwara,@saliltripathi @FahadZirarAhmad Thanks sir 🤗,[],"['thanks', 'sir']",
93,2023-02-18 14:34:40+00:00,ReallySwara,@avidandiya @FahadZirarAhmad 🙏🏽🙏🏽✨✨,[],[],
94,2023-02-18 14:34:20+00:00,ReallySwara,@anniezaidi Thanks Annie 💜,[],"['thanks', 'annie']",
95,2023-02-18 14:34:03+00:00,ReallySwara,@CourtUnquote @FahadZirarAhmad 💕💕,[],[],
96,2023-02-18 14:33:44+00:00,ReallySwara,. @_sayema is a gem! ♥️♥️♥️,[],['gem'],
97,2023-02-18 14:33:13+00:00,ReallySwara,@deepsealioness 🤪🤪🤗🤗,[],[],
98,2023-02-18 14:32:37+00:00,ReallySwara,@PrezzVerde Hahahahaha! 🤣🤗,[],['hahahahaha'],
99,2023-02-18 14:32:10+00:00,ReallySwara,@FRanawat @FahadZirarAhmad 💜💜💜,[],[],
100,2023-02-18 14:31:28+00:00,ReallySwara,@nikhilsharma_77 Bahut shukriya :) 💕🤗,[],"['bahut', 'shukriya']",
101,2023-02-18 14:29:41+00:00,ReallySwara,@ndcnn 🤗🤗🤗,[],[],
102,2023-02-18 14:29:03+00:00,ReallySwara,@namratazakaria Thanks Namrata ♥️♥️🤗🤗,[],"['thanks', 'namrata']",
103,2023-02-18 14:27:17+00:00,ReallySwara,@sanjukta @FahadZirarAhmad 💜,[],[],
104,2023-02-18 14:26:47+00:00,ReallySwara,@DollyBindra Thanks dolly. 🤗,[],"['thanks', 'dolly']",
105,2023-02-18 14:25:52+00:00,ReallySwara,@arpitachatter @FahadZirarAhmad 💜💜💜💜,[],[],
106,2023-02-18 14:24:22+00:00,ReallySwara,@iamthedrifter @FahadZirarAhmad @theUdayB Thank you Ayesha ji 💜,[],"['thank', 'ayesha', 'ji']",
107,2023-02-18 14:24:01+00:00,ReallySwara,@nsaibalaji @FahadZirarAhmad Thanks Balaji 🤗,[],"['thanks', 'balaji']",
108,2023-02-18 14:23:36+00:00,ReallySwara,Love and strength to you 💜🤗,[],"['love', 'strength']",
109,2023-02-18 14:22:52+00:00,ReallySwara,@ADTSinghSharma @FahadZirarAhmad @theUdayB Thank u ☺️💜,[],"['thank', 'u']",
110,2023-02-18 14:21:49+00:00,ReallySwara,@SarcasticRofl @FahadZirarAhmad 🤣🤣🤣🤣,[],[],
111,2023-02-18 14:20:11+00:00,ReallySwara,"OMG! Feel so small after reading this Deepika 🤗🤗💜💜
What an uplifting turn of phrase you have.. 👏🏽👏🏽👏🏽 
Thinking of scaling down the celebrations in March now! 🤪🙈🤣
Seriously though.. lots of love 💕",[],"['omg', 'feel', 'small', 'reading', 'deepika', 'uplifting', 'turn', 'phrase', 'thinking', 'scaling', 'celebration', 'march', 'seriously', 'though', 'lot', 'love']",
112,2023-02-18 14:15:16+00:00,ReallySwara,@RiaRevealed @FahadZirarAhmad 🤗🤗💜💜 thank you Ria,[],"['thank', 'ria']",
113,2023-02-18 14:11:03+00:00,ReallySwara,Thank you Jitendra sir 🙏🏽✨,[],"['thank', 'jitendra', 'sir']",
114,2023-02-18 14:09:05+00:00,ReallySwara,@nituchandra Thanks Nitu 💕,[],"['thanks', 'nitu']",
115,2023-02-18 14:08:03+00:00,ReallySwara,Thank you Dia 💜💜🤗🤗,[],"['thank', 'dia']",
116,2023-02-18 14:07:23+00:00,ReallySwara,@azizkavish 💜,[],[],
117,2023-02-18 14:05:47+00:00,ReallySwara,@abufarhanazmi @FahadZirarAhmad Thank you and thanks for being there ✨✨🙏🏽🙏🏽,[],"['thank', 'thanks']",
118,2023-02-18 14:05:06+00:00,ReallySwara,@jayantjigyasu @FahadZirarAhmad 🙏🏽🙏🏽✨✨,[],[],
119,2023-02-18 14:04:25+00:00,ReallySwara,@KasthuriShankar @FahadZirarAhmad 🤗🤣💜,[],[],
120,2023-02-18 13:58:48+00:00,ReallySwara,@Shehla_Rashid @UrmilaMatondkar @FahadZirarAhmad 💜💜💙💙,[],[],
121,2023-02-18 13:55:04+00:00,ReallySwara,@hiyer @FahadZirarAhmad Thanks Harish 💙,[],"['thanks', 'harish']",
122,2023-02-18 13:54:32+00:00,ReallySwara,💙💙💙,[],[],
123,2023-02-18 13:53:14+00:00,ReallySwara,@iamrana @FahadZirarAhmad Thank u ma’am 💜,[],"['thank', 'u', 'maam']",
124,2023-02-18 13:51:11+00:00,ReallySwara,@dhanyarajendran @FahadZirarAhmad Of course there has to be a cat! 🤗😻 Thanks Dhanya 💜,[],"['course', 'ha', 'cat', 'thanks', 'dhanya']",
125,2023-02-18 13:48:41+00:00,ReallySwara,@guneetm @FahadZirarAhmad @theUdayB 💕💕💕,[],[],
126,2023-02-18 13:39:35+00:00,ReallySwara,@Nidhi 💜💜💜,[],[],
127,2023-02-18 13:33:26+00:00,ReallySwara,@sarayupani 💜,[],[],
128,2023-02-18 11:48:34+00:00,ReallySwara,@baxiabhishek @FahadZirarAhmad 💜💜💜,[],[],
129,2023-02-18 11:30:39+00:00,ReallySwara,Thank you Joy 🤗🤗🙏🏽🙏🏽✨✨,[],"['thank', 'joy']",
130,2023-02-18 11:30:16+00:00,ReallySwara,@Joydas Hahahaha 🤗✨,[],['hahahaha'],
131,2023-02-18 11:26:58+00:00,ReallySwara,@darab_farooqui @FahadZirarAhmad What beautiful &amp; uplifting words Darab 💜💜💜,[],"['beautiful', 'uplifting', 'word', 'darab']",
