,Date,User,Tweet,hashtag,text,Segmented#
10,2023-02-06 19:10:06+00:00,sundarpichai,"3/ We'll combine their feedback with our own internal testing to make sure Bard's responses meet our high bar for quality, safety, and groundedness and we will make it more widely available in coming weeks. It's early, we will launch, iterate and make it better.",[],"['well', 'combine', 'feedback', 'internal', 'testing', 'make', 'sure', 'bards', 'response', 'meet', 'high', 'bar', 'quality', 'safety', 'groundedness', 'make', 'widely', 'available', 'coming', 'week', 'early', 'launch', 'iterate', 'make', 'better']",
11,2023-02-06 19:09:10+00:00,sundarpichai,"2/ Bard seeks to combine the breadth of the world's knowledge with the power, intelligence, and creativity of our large language models. It draws on information from the web to provide fresh, high-quality responses. Today we're opening Bard up to trusted external testers. https://t.co/QPy5BcERd6",[],"['bard', 'seek', 'combine', 'breadth', 'worlds', 'knowledge', 'power', 'intelligence', 'creativity', 'large', 'language', 'model', 'draw', 'information', 'web', 'provide', 'fresh', 'highquality', 'response', 'today', 'opening', 'bard', 'trusted', 'external', 'tester']",
12,2023-02-06 19:07:33+00:00,sundarpichai,"1/ In 2021, we shared next-gen language + conversation capabilities powered by our Language Model for Dialogue Applications (LaMDA). Coming soon: Bard, a new experimental conversational #GoogleAI service powered by LaMDA. 
https://t.co/cYo6iYdmQ1",['GoogleAI'],"['shared', 'nextgen', 'language', 'conversation', 'capability', 'powered', 'language', 'model', 'dialogue', 'application', 'lamda', 'coming', 'soon', 'bard', 'new', 'experimental', 'conversational', 'service', 'powered', 'lamda']",google ai
13,2023-02-06 17:30:21+00:00,sundarpichai,"Thinking of everyone in Türkiye and Syria who are experiencing devastating loss after the earthquakes. We've activated SOS alerts to provide relevant emergency information to those impacted, and @Googleorg and Googlers will be supporting relief and recovery efforts.",[],"['thinking', 'everyone', 'trkiye', 'syria', 'experiencing', 'devastating', 'loss', 'earthquake', 'weve', 'activated', 'alert', 'provide', 'relevant', 'emergency', 'information', 'impacted', 'googlers', 'supporting', 'relief', 'recovery', 'effort']",
14,2023-02-03 21:14:27+00:00,sundarpichai,"Proud that @googlecloud is providing open infrastructure for the next generation of AI startups. Our new partnership with @AnthropicAI will help them take the power of our large-scale TPUs and GPUs to accelerate safe, cutting-edge AI development.",[],"['proud', 'providing', 'open', 'infrastructure', 'next', 'generation', 'ai', 'startup', 'new', 'partnership', 'help', 'take', 'power', 'largescale', 'tpus', 'gpus', 'accelerate', 'safe', 'cuttingedge', 'ai', 'development']",
15,2023-02-01 19:52:32+00:00,sundarpichai,"Inspiring to see that 1M+ researchers have used @DeepMind #AlphaFold to help in their work, solving problems across sustainability, drug discovery, human biology + more. https://t.co/pf4T1p93FV",['AlphaFold'],"['inspiring', 'see', 'researcher', 'used', 'help', 'work', 'solving', 'problem', 'across', 'sustainability', 'drug', 'discovery', 'human', 'biology']",alpha fold
16,2023-01-18 21:15:54+00:00,sundarpichai,"Summary of great research progress on #GoogleAI, including language models, computer vision, multimodal models, generative ML. We're building it all into current and upcoming products + APIs, look forward to sharing more with everyone soon. Stay tuned! 
https://t.co/bGzLSfxZ0A https://t.co/xAJql9WH4h",['GoogleAI'],"['summary', 'great', 'research', 'progress', 'including', 'language', 'model', 'computer', 'vision', 'multimodal', 'model', 'generative', 'ml', 'building', 'current', 'upcoming', 'product', 'apis', 'look', 'forward', 'sharing', 'everyone', 'soon', 'stay', 'tuned']",google ai
17,2023-01-13 23:02:31+00:00,sundarpichai,"One of our new @googlecloud AI tools uses machine learning models to identify billions of products based on visual and text features, helping retailers check their in-store shelf stock. Lots more in store for #GoogleAI in 2023, stay tuned! 
https://t.co/YcSJzMFy59",['GoogleAI'],"['one', 'new', 'ai', 'tool', 'us', 'machine', 'learning', 'model', 'identify', 'billion', 'product', 'based', 'visual', 'text', 'feature', 'helping', 'retailer', 'check', 'instore', 'shelf', 'stock', 'lot', 'store', 'stay', 'tuned']",google ai
18,2023-01-01 08:04:13+00:00,sundarpichai,Happy New Year! Best wishes to everyone for a happy and healthy 2023. https://t.co/NftuCoOCBe,[],"['happy', 'new', 'year', 'best', 'wish', 'everyone', 'happy', 'healthy']",
19,2022-12-25 08:08:34+00:00,sundarpichai,"Merry Christmas! Wishing everyone a holiday filled with peace, joy, and love. 🎄",[],"['merry', 'christmas', 'wishing', 'everyone', 'holiday', 'filled', 'peace', 'joy', 'love']",
20,2022-12-22 14:57:59+00:00,sundarpichai,Excited that @NFL Sunday Ticket is coming to @YouTube Primetime Channels and @YouTubeTV starting with the 2023 season! 🏈,[],"['excited', 'sunday', 'ticket', 'coming', 'primetime', 'channel', 'starting', 'season']",
21,2022-12-20 11:37:17+00:00,sundarpichai,@DrSJaishankar @Google Thank you for the great discussion Minister @DrSJaishankar about India's G20 leadership and the critical role of technology in addressing global challenges.,[],"['thank', 'great', 'discussion', 'minister', 'indias', 'g', 'leadership', 'critical', 'role', 'technology', 'addressing', 'global', 'challenge']",
22,2022-12-19 14:09:25+00:00,sundarpichai,"Hanukkah sameach! Ahead of the second night, wanted to wish everyone celebrating a holiday full of light and warmth. 🕎",[],"['hanukkah', 'sameach', 'ahead', 'second', 'night', 'wanted', 'wish', 'everyone', 'celebrating', 'holiday', 'full', 'light', 'warmth']",
23,2022-12-19 12:44:55+00:00,sundarpichai,"Thank you for a great meeting today PM @narendramodi. Inspiring to see the rapid pace of technological change under your leadership. Look forward to continuing our strong partnership and supporting India's G20 presidency to advance an open, connected internet that works for all. https://t.co/eEOHvGwbqO",[],"['thank', 'great', 'meeting', 'today', 'pm', 'inspiring', 'see', 'rapid', 'pace', 'technological', 'change', 'leadership', 'look', 'forward', 'continuing', 'strong', 'partnership', 'supporting', 'indias', 'g', 'presidency', 'advance', 'open', 'connected', 'internet', 'work']",
24,2022-12-19 10:50:45+00:00,sundarpichai,"Thanks Minister @AshwiniVaishnaw for the lively conversation and to @SharmaShradha for moderating. Energized by all of the exciting things happening in India right now with AI, startups and the next generation of technologists. https://t.co/hDCnkoY8vu",[],"['thanks', 'minister', 'lively', 'conversation', 'moderating', 'energized', 'exciting', 'thing', 'happening', 'india', 'right', 'ai', 'startup', 'next', 'generation', 'technologist']",
25,2022-12-19 10:46:44+00:00,sundarpichai,"So great to be back in India! At #GoogleForIndia, we introduced a multimodal AI model that covers 100+ Indian languages, ML-powered bilingual search results pages (launching in India first), support for a new center for responsible AI @iitmadras + more. 
https://t.co/coCT8fbR9X",['GoogleForIndia'],"['great', 'back', 'india', 'introduced', 'multimodal', 'ai', 'model', 'cover', 'indian', 'language', 'mlpowered', 'bilingual', 'search', 'result', 'page', 'launching', 'india', 'first', 'support', 'new', 'center', 'responsible', 'ai']",google for india
26,2022-12-19 09:23:38+00:00,sundarpichai,"@rashtrapatibhvn Grateful to meet with Madam President and discuss her commitment to education and women's economic empowerment in India. Proud to support with our Read Along app which helps students learn to read, and our commitment to reach 1M women entrepreneurs with our Women Will program.",[],"['grateful', 'meet', 'madam', 'president', 'discus', 'commitment', 'education', 'womens', 'economic', 'empowerment', 'india', 'proud', 'support', 'read', 'along', 'app', 'help', 'student', 'learn', 'read', 'commitment', 'reach', 'woman', 'entrepreneur', 'woman', 'program']",
27,2022-12-19 04:22:58+00:00,sundarpichai,"Search recorded its highest ever traffic in 25 years during the final of #FIFAWorldCup , it was like the entire world was searching about one thing!",['FIFAWorldCup'],"['search', 'recorded', 'highest', 'ever', 'traffic', 'year', 'final', 'wa', 'like', 'entire', 'world', 'wa', 'searching', 'one', 'thing']",fifa world cup
28,2022-12-18 17:56:20+00:00,sundarpichai,"One of the greatest games ever. Well played Argentina and France. Jogo Bonito. Nobody deserves it more than #messi, imho the greatest ever to play the game. What a swansong. #FIFAWorldCup","['messi', 'FIFAWorldCup']","['one', 'greatest', 'game', 'ever', 'well', 'played', 'argentina', 'france', 'jogo', 'bonito', 'nobody', 'deserves', 'imho', 'greatest', 'ever', 'play', 'game', 'swansong']",messi fifa world cup
29,2022-12-10 18:15:04+00:00,sundarpichai,Watching the scenes in Marrakech (one of the most beautiful cities that I have been to) is amazing. Historic moment - first African country to make it to the semis - Congrats Morocco!,[],"['watching', 'scene', 'marrakech', 'one', 'beautiful', 'city', 'amazing', 'historic', 'moment', 'first', 'african', 'country', 'make', 'semi', 'congrats', 'morocco']",
30,2022-12-03 22:01:36+00:00,sundarpichai,"Among our latest @Android updates: a new reading mode that makes it easier to customize displays and have the text read aloud at an adjustable speed, especially useful for people who are blind, low-vision or dyslexic. #IDPWD 
https://t.co/IBjy503bhd",['IDPWD'],"['among', 'latest', 'update', 'new', 'reading', 'mode', 'make', 'easier', 'customize', 'display', 'text', 'read', 'aloud', 'adjustable', 'speed', 'especially', 'useful', 'people', 'blind', 'lowvision', 'dyslexic']",idpwd
31,2022-12-03 00:44:54+00:00,sundarpichai,"@SandhuTaranjitS @Google Thank you Ambassador @SandhuTaranjitS. It was an immense honor to receive the Padma Bhushan, and to have my family there with me today. Grateful to the Indian government and the people of India.",[],"['thank', 'ambassador', 'wa', 'immense', 'honor', 'receive', 'padma', 'bhushan', 'family', 'today', 'grateful', 'indian', 'government', 'people', 'india']",
32,2022-11-30 17:18:24+00:00,sundarpichai,"In @Nature: making a traversable wormhole with a quantum computer. A qubit teleported across our Sycamore processor exhibits the dynamics expected from crossing a traversable wormhole, opening up possibilities to test quantum gravity theories. #GoogleAI  https://t.co/I8sofabj8r",['GoogleAI'],"['making', 'traversable', 'wormhole', 'quantum', 'computer', 'qubit', 'teleported', 'across', 'sycamore', 'processor', 'exhibit', 'dynamic', 'expected', 'crossing', 'traversable', 'wormhole', 'opening', 'possibility', 'test', 'quantum', 'gravity', 'theory']",google ai
33,2022-11-16 23:19:22+00:00,sundarpichai,Glad to see the Senate move forward on the Respect for Marriage Act today with bipartisan support. Look forward to its final passage so @POTUS can sign it into law and protect the rights of so many families across the country.,[],"['glad', 'see', 'senate', 'move', 'forward', 'respect', 'marriage', 'act', 'today', 'bipartisan', 'support', 'look', 'forward', 'final', 'passage', 'sign', 'law', 'protect', 'right', 'many', 'family', 'across', 'country']",
34,2022-11-11 08:16:35+00:00,sundarpichai,"Many thanks to guest artist and Marine Corps veteran Monty Little for today's Veterans Day #GoogleDoodle. We're grateful to all veterans and military families, including those in the Google community for their service and sacrifice. https://t.co/ndvyDiMWg0",['GoogleDoodle'],"['many', 'thanks', 'guest', 'artist', 'marine', 'corp', 'veteran', 'monty', 'little', 'todays', 'veteran', 'day', 'grateful', 'veteran', 'military', 'family', 'including', 'google', 'community', 'service', 'sacrifice']",google doodle
35,2022-11-09 19:41:45+00:00,sundarpichai,"Amazing momentum for @YouTube: we've surpassed 80 million Premium/Music subscribers globally, including trialers, an increase of 30 million from last year. https://t.co/T8bWjDhZdG",[],"['amazing', 'momentum', 'weve', 'surpassed', 'million', 'premium', 'music', 'subscriber', 'globally', 'including', 'trialers', 'increase', 'million', 'last', 'year']",
36,2022-11-07 22:23:06+00:00,sundarpichai,"InfiniteNature-Zero, new @GoogleAI research with @berkeley_ai produces high-resolution 3D flythroughs from a single 2D image. The model is trained only on still photos and fills in missing pieces (like other sides of mountains), rendering with high realism https://t.co/BMDZud0hnB https://t.co/k7p0kOwbjl",[],"['infinitenaturezero', 'new', 'research', 'produce', 'highresolution', 'flythroughs', 'single', 'image', 'model', 'trained', 'still', 'photo', 'fill', 'missing', 'piece', 'like', 'side', 'mountain', 'rendering', 'high', 'realism']",
37,2022-11-07 07:19:41+00:00,sundarpichai,@FilippoGrandi @Google @Kent_Walker Thanks @FilippoGrandi for your visit to Google and for the vital work that UNHCR does around the world to aid refugees.,[],"['thanks', 'visit', 'google', 'vital', 'work', 'unhcr', 'doe', 'around', 'world', 'aid', 'refugee']",
38,2022-11-03 00:09:27+00:00,sundarpichai,"We're building an AI model that supports the 1,000 most-spoken languages, a big step in making knowledge more accessible. Already we've developed a model trained on 400+ languages, the most covered by any speech model to date. #GoogleAI https://t.co/TQiS4I3m6S https://t.co/xiqm6AnaX0",['GoogleAI'],"['building', 'ai', 'model', 'support', 'mostspoken', 'language', 'big', 'step', 'making', 'knowledge', 'accessible', 'already', 'weve', 'developed', 'model', 'trained', 'language', 'covered', 'speech', 'model', 'date']",google ai
39,2022-11-02 18:27:02+00:00,sundarpichai,"3/ Using new advances in AI, we're bringing flood alert coverage to 18 more countries. And we're announcing Google FloodHub, a new platform that brings flood alerts to the general public, not just those in flood prone areas. More on these efforts: https://t.co/TQiS4I3m6S https://t.co/NsSJcrLkYK",[],"['using', 'new', 'advance', 'ai', 'bringing', 'flood', 'alert', 'coverage', 'country', 'announcing', 'google', 'floodhub', 'new', 'platform', 'brings', 'flood', 'alert', 'general', 'public', 'flood', 'prone', 'area', 'effort']",
40,2022-11-02 18:24:57+00:00,sundarpichai,"2/ Our wildfire tracking system will now identify and track wildfires in real time, helping predict how they will evolve and spread, and keeping people and firefighters informed in Search and Maps. It's one of the ways we're using AI to address the impacts of climate change. https://t.co/hMfU0JUBAZ",[],"['wildfire', 'tracking', 'system', 'identify', 'track', 'wildfire', 'real', 'time', 'helping', 'predict', 'evolve', 'spread', 'keeping', 'people', 'firefighter', 'informed', 'search', 'map', 'one', 'way', 'using', 'ai', 'address', 'impact', 'climate', 'change']",
41,2022-11-02 18:21:50+00:00,sundarpichai,"1/ From today's AI@ event: we announced our Imagen text-to-image model is coming soon to AI Test Kitchen. And for the 1st time, we shared an AI-generated super-resolution video using Phenaki to generate long, coherent videos from text prompts and Imagen Video to increase quality. https://t.co/WofU5J5eZV",[],"['todays', 'ai', 'event', 'announced', 'imagen', 'texttoimage', 'model', 'coming', 'soon', 'ai', 'test', 'kitchen', 'st', 'time', 'shared', 'aigenerated', 'superresolution', 'video', 'using', 'phenaki', 'generate', 'long', 'coherent', 'video', 'text', 'prompt', 'imagen', 'video', 'increase', 'quality']",
42,2022-11-01 17:01:26+00:00,sundarpichai,"We're rolling out Primetime Channels on @YouTube today! You can sign up and watch TV shows, movies and sports from 30+ streaming services like @Showtime @paramountplus, with more such as @NBA League Pass coming soon. 
https://t.co/NkNiW8jqGz",[],"['rolling', 'primetime', 'channel', 'today', 'sign', 'watch', 'tv', 'show', 'movie', 'sport', 'streaming', 'service', 'like', 'league', 'pas', 'coming', 'soon']",
43,2022-10-26 15:51:58+00:00,sundarpichai,"We're launching a new @GoogleStartups Growth Academy to support cybersecurity-focused startups in Europe. Look forward to helping entrepreneurs bring fresh ideas to the work being done in this space. 
https://t.co/DhHiryHY4K",[],"['launching', 'new', 'growth', 'academy', 'support', 'cybersecurityfocused', 'startup', 'europe', 'look', 'forward', 'helping', 'entrepreneur', 'bring', 'fresh', 'idea', 'work', 'done', 'space']",
44,2022-10-25 19:07:48+00:00,sundarpichai,"The alert came just before, felt like a long one, hope everyone is ok https://t.co/mUzLFkkWxz",[],"['alert', 'came', 'felt', 'like', 'long', 'one', 'hope', 'everyone', 'ok']",
45,2022-10-24 15:35:36+00:00,sundarpichai,"Some new @YouTube updates including ambient mode, updated dark theme, pinch to zoom (up to 8x!) and precise seeking to help you get to an exact part in a video 
https://t.co/p6N4rlLWbU",[],"['new', 'update', 'including', 'ambient', 'mode', 'updated', 'dark', 'theme', 'pinch', 'zoom', 'x', 'precise', 'seeking', 'help', 'get', 'exact', 'part', 'video']",
46,2022-10-24 03:17:25+00:00,sundarpichai,@Muhamma91436212 Did that too:) what a spell from Bhuvi and Arshdeep,[],"['spell', 'bhuvi', 'arshdeep']",
47,2022-10-24 03:11:34+00:00,sundarpichai,"Happy Diwali! Hope everyone celebrating has a great time with your friends and family. 
🪔 I celebrated by watching the last three overs again today, what a game and performance #Diwali #TeamIndia #T20WC2022","['Diwali', 'TeamIndia', 'T20WC2022']","['happy', 'diwali', 'hope', 'everyone', 'celebrating', 'ha', 'great', 'time', 'friend', 'family', 'celebrated', 'watching', 'last', 'three', 'today', 'game', 'performance']",diwali  team india t 20 wc 2022
48,2022-10-18 19:08:13+00:00,sundarpichai,"Work from our @GoogleAI team - training robots to play table tennis to better understand how they learn in dynamic + high-speed settings. One project achieved a 300+ hit rally, while another is focused on matching the precision of amateur human players 🏓
https://t.co/5MrXl7pYcF",[],"['work', 'team', 'training', 'robot', 'play', 'table', 'tennis', 'better', 'understand', 'learn', 'dynamic', 'highspeed', 'setting', 'one', 'project', 'achieved', 'hit', 'rally', 'another', 'focused', 'matching', 'precision', 'amateur', 'human', 'player']",
49,2022-10-14 19:21:44+00:00,sundarpichai,"Sweet! Pixel 7 Pro ranked #1 smartphone by @DXOMARK!
https://t.co/u8ODVbQ9pt",['1'],"['sweet', 'pixel', 'pro', 'ranked', 'smartphone']", 1
50,2022-10-11 21:21:16+00:00,sundarpichai,"In honor of Hispanic Heritage Month, today's musical #GoogleDoodle celebrates Tito Puente, an American musician, songwriter, bandleader, and record producer of Puerto Rican descent. Many thanks to guest artist Carlos Aponte for your great artwork! 
https://t.co/65H5Wm2NWQ",['GoogleDoodle'],"['honor', 'hispanic', 'heritage', 'month', 'todays', 'musical', 'celebrates', 'tito', 'puente', 'american', 'musician', 'songwriter', 'bandleader', 'record', 'producer', 'puerto', 'rican', 'descent', 'many', 'thanks', 'guest', 'artist', 'carlos', 'aponte', 'great', 'artwork']",google doodle
51,2022-10-11 17:02:31+00:00,sundarpichai,"Really excited about the future of @GoogleCloud. Thanks to all of the businesses and orgs who put their trust in us to help with their digital transformation across data and analytics, AI, security, collaboration, open infrastructure, sustainability + more.",[],"['really', 'excited', 'future', 'thanks', 'business', 'orgs', 'put', 'trust', 'u', 'help', 'digital', 'transformation', 'across', 'data', 'analytics', 'ai', 'security', 'collaboration', 'open', 'infrastructure', 'sustainability']",
52,2022-10-10 23:25:44+00:00,sundarpichai,"Really enjoyed being back in #Tokyo last week, meeting student developers, helping launch our newest Pixel devices, and taking more than a few selfies! Always good to catch up with Googlers and learned all about 🫰🏽 too:) https://t.co/UYXxILEJFW",['Tokyo'],"['really', 'enjoyed', 'back', 'last', 'week', 'meeting', 'student', 'developer', 'helping', 'launch', 'newest', 'pixel', 'device', 'taking', 'selfies', 'always', 'good', 'catch', 'googlers', 'learned']",tokyo
53,2022-10-07 09:47:59+00:00,sundarpichai,"東京にまた来られたことを嬉しく思います。新しい Pixel シリーズの発表の他、来年開設する千葉のデータセンターや、あらゆる世代へのデジタルトレーニングの提供など、日本のデジタルの未来に向けた私たちの取り組みをご紹介できて光栄です。
https://t.co/RUs1kpUFR8",[],['pixel'],
54,2022-10-07 09:45:02+00:00,sundarpichai,"Great to be back in Tokyo where I helped launch our new Pixel devices and shared investments we're making in Japan's digital future, including our Chiba data center opening next year + initiatives to reach people of all ages with digital skills training. 
https://t.co/cyrMbFr5Ew",[],"['great', 'back', 'tokyo', 'helped', 'launch', 'new', 'pixel', 'device', 'shared', 'investment', 'making', 'japans', 'digital', 'future', 'including', 'chiba', 'data', 'center', 'opening', 'next', 'year', 'initiative', 'reach', 'people', 'age', 'digital', 'skill', 'training']",
55,2022-10-07 06:31:14+00:00,sundarpichai,"We announced our first @googlecloud region in Africa to help businesses accelerate their digital transformation. Plus an update on our $1B investment in Africa, including landing Equiano, our subsea cable, and supporting tech talent + nonprofits. 
https://t.co/NcNWBiBgJp",[],"['announced', 'first', 'region', 'africa', 'help', 'business', 'accelerate', 'digital', 'transformation', 'plus', 'update', 'b', 'investment', 'africa', 'including', 'landing', 'equiano', 'subsea', 'cable', 'supporting', 'tech', 'talent', 'nonprofit']",
56,2022-10-07 04:03:12+00:00,sundarpichai,And adding a link to Phenaki as well https://t.co/f7MhsBDfym,[],"['adding', 'link', 'phenaki', 'well']",
57,2022-10-07 00:26:43+00:00,sundarpichai,"Big congrats to @DeepMind on their #AlphaTensor breakthrough! Matrix multiplication is fundamental to modern computation and computer tasks, but the question of how to make this process faster, more efficient has been an open question in math for 50+ years.",['AlphaTensor'],"['big', 'congrats', 'breakthrough', 'matrix', 'multiplication', 'fundamental', 'modern', 'computation', 'computer', 'task', 'question', 'make', 'process', 'faster', 'efficient', 'ha', 'open', 'question', 'math', 'year']",alpha tensor
58,2022-10-06 23:16:07+00:00,sundarpichai,"Two important breakthroughs from @GoogleAI this week - Imagen Video, a new text-conditioned video diffusion model that generates 1280x768 24fps HD video. And Phenaki, a model which generates long coherent videos for a sequence of text prompts. https://t.co/nTs67r21Sf https://t.co/sOf5clkB3V",[],"['two', 'important', 'breakthrough', 'week', 'imagen', 'video', 'new', 'textconditioned', 'video', 'diffusion', 'model', 'generates', 'x', 'fps', 'hd', 'video', 'phenaki', 'model', 'generates', 'long', 'coherent', 'video', 'sequence', 'text', 'prompt']",
59,2022-10-06 15:09:08+00:00,sundarpichai,"Excited to launch Pixel 7 and Pixel 7 Pro with our next generation Google Tensor G2 chip, which brings state-of-the-art #GoogleAI directly to the phone. And introducing our first Google Pixel Watch, with health and fitness insights from Fitbit. 
https://t.co/u4YA6ZlReV",['GoogleAI'],"['excited', 'launch', 'pixel', 'pixel', 'pro', 'next', 'generation', 'google', 'tensor', 'g', 'chip', 'brings', 'stateoftheart', 'directly', 'phone', 'introducing', 'first', 'google', 'pixel', 'watch', 'health', 'fitness', 'insight', 'fitbit']",google ai
